Section,University,Degree Name,Department,Major or Minor,Requirement Category,Mode,Course Code,Course Title,Course Description,Credits,Program URL,Degree Type,Entity,Issue,Degree Level,Source Catoid
CATALOG,University at Buffalo,"Linguistics BA - Chinese Language and Linguistics Concentration, BA",Linguistics,Major,Chinese Language and Linguistics Core (15-32 credits)*,required,LIN 205,Introduction to Linguistic Analysis,"Introduces the structure of language (phonetics, phonology, morphology, semantics, and syntax), looking at a broad variety of languages; approaches to linguistic analysis and theory.",3,https://catalogs.buffalo.edu/preview_program.php?poid=6116&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Chinese Language and Linguistics Concentration, BA",Linguistics,Major,Chinese Language and Linguistics Core (15-32 credits)*,required,LIN 301,Structure of English: The Sound System,"Sound structure of English, including the articulation of sounds, phonological patterns and alternations, and dialects. This course is the same as ENG 389 and course repeat rules will apply. Students should consult with their major department regarding any restrictions on their degree requirements.",3,https://catalogs.buffalo.edu/preview_program.php?poid=6116&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Chinese Language and Linguistics Concentration, BA",Linguistics,Major,Chinese Language and Linguistics Core (15-32 credits)*,required,LIN 302,Structure of English: Grammar and Lexicon,"Syntax and morphology of English, including lexical and grammatical categories, basic clause structure, and complex sentences. This course is the same as ENG 390 and course repeat rules will apply. Students should consult with their major department regarding any restrictions on their degree requirements.",3,https://catalogs.buffalo.edu/preview_program.php?poid=6116&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Chinese Language and Linguistics Concentration, BA",Linguistics,Major,Two Linguistics Courses (6 credits),,,,,,https://catalogs.buffalo.edu/preview_program.php?poid=6116&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Chinese Language and Linguistics Concentration, BA",Linguistics,Major,Five Language Specialization courses (15 credits minimum),required,CHI 301,Third-Year Chinese,"Further develop four-skills of Chinese proficiency, and iInvolves readings and discussions, of works on contemporary cultural and social life in the vernacular. Works on how to read effectively and write clearly and coherently through 1) learning both semi-formal and formal vocabulary, idioms, descriptive expressions, advanced sentence structures and the major features that define advanced Chinese; 2) practice formal writing about the different aspects of Chinese culture that interests you. This course helps students further solidify the foundation for their Chinese study at the next level either in another classroom setting or on their own. NOT open to native speakers. An optional course for Chinese Minor.",3,https://catalogs.buffalo.edu/preview_program.php?poid=6116&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Chinese Language and Linguistics Concentration, BA",Linguistics,Major,Five Language Specialization courses (15 credits minimum),required,CHI 302,Third-Year Chinese,"Continuation of CHI 301 . Further develop four-skills of Chinese proficiency, and involve readings and discussions of works on contemporary cultural and social life in the vernacular. Works on how to read effectively and write clearly and coherently through 1) learning both semi-formal and formal vocabulary, idioms, descriptive expressions, advanced sentence structures and the major features that define advanced Chinese; 2) practice formal writing about the different aspects of Chinese culture that interests you. This course helps students further solidify the foundation for their Chinese study at the next level either in another classroom setting or on their own. NOT open to native speakers. An optional course for Chinese Minor.",3,https://catalogs.buffalo.edu/preview_program.php?poid=6116&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Chinese Language and Linguistics Concentration, BA",Linguistics,Major,Five Language Specialization courses (15 credits minimum),required,CHI 341,Classical Chinese I,"For students who have completed CHI 302 or equivalent, this course is designed as the first half of a Classical Chinese course, the written language that took shape in the latter half of the first millennium B.C. and continues to influence modern Chinese expression today. The course aims to strengthen students’ ability to read Classical Chinese texts and deepen their understanding of ancient Chinese culture, society, and history. Through the study of representative works, students will explore key linguistic features, grammatical patterns, and cultural values expressed in Classical literature, which have profoundly shaped Chinese thought and society. Understanding Classical Chinese also enhances students’ comprehension of modern Chinese, particularly idiomatic expressions such as set phrases and allusions that trace their origins to Classical sources. This course is taught in English and counts toward the Chinese minor.",3,https://catalogs.buffalo.edu/preview_program.php?poid=6116&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Chinese Language and Linguistics Concentration, BA",Linguistics,Major,Five Language Specialization courses (15 credits minimum),required,CHI 342,Classical Chinese II,"For students who have completed CHI 341 , this course continues the study of Classical Chinese-the written language that developed in the latter half of the first millennium B.C. and remains deeply influential in modern Chinese expression. The course focuses on enhancing students’ reading proficiency in Classical Chinese and expanding their understanding of ancient Chinese history, culture, and society. Through close reading of selected texts, students will examine important linguistic features, grammatical structures, and cultural concepts that have shaped Chinese civilization and continue to resonate today. Familiarity with Classical Chinese also contributes to a stronger grasp of modern Chinese, especially in understanding idiomatic expressions and allusions rooted in Classical traditions. This course is taught in English and counts toward the Chinese minor.",3,https://catalogs.buffalo.edu/preview_program.php?poid=6116&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Chinese Language and Linguistics Concentration, BA",Linguistics,Major,Five Language Specialization courses (15 credits minimum),required,CHI 401,Fourth-Year Chinese I,"For students who have completed Chinese 302 or equivalent, this course is designed as the first half of a yearlong fourth-year Chinese course. This course aims to strengthen students¿ comprehensive Chinese language skills, especially reading and writing skills, at the Advanced level of the ACTFL language proficiency descriptions and push students toward the Advanced Mid level. The broad range of reading material includes reports and analyses of Chinese society, news, and popular culture in a variety of media, and short literary works. Students will learn colloquial and formal Chinese expressions and grammatical structures, and better understand social, cultural, and current issues in China. In addition to regular dictations and short essay assignments, students are expected to give classroom presentations, and engage in classroom discussions.",3,https://catalogs.buffalo.edu/preview_program.php?poid=6116&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Chinese Language and Linguistics Concentration, BA",Linguistics,Major,Five Language Specialization courses (15 credits minimum),required,CHI 402,Fourth-Year Chinese II,"For students who have completed Chinese 401 or equivalent, this course is designed as the second half of a yearlong fourth-year Chinese course. This course aims to strengthen students¿ comprehensive Chinese language skills, especially reading and writing skills, at the Advanced level of the ACTFL language proficiency descriptions and push students toward the Advanced High level. The broad range of reading material includes reports and analyses of Chinese society, news, and popular culture in a variety of media, and short literary works. Students will learn colloquial and formal Chinese expressions and grammatical structures, and better understand social, cultural, and current issues in China. In addition to regular dictations and short essay assignments, students are expected to give classroom presentations, and engage in classroom discussions.",3,https://catalogs.buffalo.edu/preview_program.php?poid=6116&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Chinese Language and Linguistics Concentration, BA",Linguistics,Major,Five Language Specialization courses (15 credits minimum),required,CHI 499,Independent Study,"Allows students with some prior knowledge of Chinese to sit in courses, be involved in classroom activities, help tutor students taking lower level Chinese courses and help the instructors with some of the grading.",1-3,https://catalogs.buffalo.edu/preview_program.php?poid=6116&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Japanese Language and Linguistics Concentration, BA",Linguistics,Major,Japanese Language and Linguistics Core (15-33 credits)*,required,JPN 101,First-Year Japanese,"Develops basic language skills in speaking, reading, writing, and listening. The course is team-taught, and it is not open to native speakers.",5,https://catalogs.buffalo.edu/preview_program.php?poid=5908&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Japanese Language and Linguistics Concentration, BA",Linguistics,Major,Japanese Language and Linguistics Core (15-33 credits)*,required,JPN 102,First-Year Japanese,"Develops basic language skills in speaking, reading, writing, and listening. The course is team-taught, and it is not open to native speakers.",5,https://catalogs.buffalo.edu/preview_program.php?poid=5908&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Japanese Language and Linguistics Concentration, BA",Linguistics,Major,Japanese Language and Linguistics Core (15-33 credits)*,required,JPN 111,First-Year Japanese 1st Semester,This is the first half of the first-year Japanese language course for students with no background in Japanese. Class is conducted in Japanese as much as possible starting from the first day and students are encouraged to use Japanese as much as they can. Daily study outside class is required for successful completion of the course.,6,https://catalogs.buffalo.edu/preview_program.php?poid=5908&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Japanese Language and Linguistics Concentration, BA",Linguistics,Major,Japanese Language and Linguistics Core (15-33 credits)*,required,JPN 112,First-Year Japanese 2nd Semester,This course is a continuation of JPN 111. Class is conducted in Japanese as much as possible and students are encouraged to use Japanese as much as they can. Daily study outside class is required for successful completion of the course.,3,https://catalogs.buffalo.edu/preview_program.php?poid=5908&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Japanese Language and Linguistics Concentration, BA",Linguistics,Major,Japanese Language and Linguistics Core (15-33 credits)*,required,JPN 201,Second-Year Japanese,A sequel to JPN 102 . Develops four-skills proficiency and expands knowledge of grammar. Not open to native speakers.,4,https://catalogs.buffalo.edu/preview_program.php?poid=5908&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Japanese Language and Linguistics Concentration, BA",Linguistics,Major,Japanese Language and Linguistics Core (15-33 credits)*,required,JPN 202,Second-Year Japanese,A sequel to JPN 102 . Develops four-skills proficiency and expands knowledge of grammar. Not open to native speakers.,4,https://catalogs.buffalo.edu/preview_program.php?poid=5908&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Japanese Language and Linguistics Concentration, BA",Linguistics,Major,Japanese Language and Linguistics Core (15-33 credits)*,required,JPN 411,Introduction to Japanese Linguistics,Introduces major areas of linguistic description of Japanese and functions of the language in relation to social structures and interpersonal relationships. Taught in English.,3,https://catalogs.buffalo.edu/preview_program.php?poid=5908&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Japanese Language and Linguistics Concentration, BA",Linguistics,Major,Japanese Language and Linguistics Core (15-33 credits)*,required,JPN 421,Japanese Language and Culture,"This course explores topics related to language and society, and intercultural communication, and provides students with opportunities to address questions concerning these topics. The primary goal of this course is to enhance students’ knowledge of intercultural and sociolinguistic aspects that contribute to the property and use of the Japanese language. Although this course is appropriate for students of Japanese and/or linguistics, the course is appropriate for students who have a serious interest in issues of language, society, and communication, and their relationship. Prior knowledge of Japanese is not required and English translation is provided for Japanese language data used for discussions and analyses. Taught in English. This course is the same as AS 422 , and course repeat rules will apply. Students should consult with their major department regarding any restrictions on their degree requirements.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5908&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Japanese Language and Linguistics Concentration, BA",Linguistics,Major,Japanese Language and Linguistics Core (15-33 credits)*,required,JPN 494,Senior Capstone Course,Course for senior-level majors intended to provide a learning experience that integrates knowledge from lower-level courses. Topics may vary.,3,https://catalogs.buffalo.edu/preview_program.php?poid=5908&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Japanese Language and Linguistics Concentration, BA",Linguistics,Major,Japanese Language and Linguistics Core (15-33 credits)*,required,LIN 205,Introduction to Linguistic Analysis,"Introduces the structure of language (phonetics, phonology, morphology, semantics, and syntax), looking at a broad variety of languages; approaches to linguistic analysis and theory.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5908&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Japanese Language and Linguistics Concentration, BA",Linguistics,Major,Japanese Language and Linguistics Core (15-33 credits)*,required,LIN 301,Structure of English: The Sound System,"Sound structure of English, including the articulation of sounds, phonological patterns and alternations, and dialects. This course is the same as ENG 389 and course repeat rules will apply. Students should consult with their major department regarding any restrictions on their degree requirements.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5908&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Japanese Language and Linguistics Concentration, BA",Linguistics,Major,Japanese Language and Linguistics Core (15-33 credits)*,required,LIN 302,Structure of English: Grammar and Lexicon,"Syntax and morphology of English, including lexical and grammatical categories, basic clause structure, and complex sentences. This course is the same as ENG 390 and course repeat rules will apply. Students should consult with their major department regarding any restrictions on their degree requirements.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5908&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Japanese Language and Linguistics Concentration, BA",Linguistics,Major,Two Linguistics Courses (6 credits),,,,,,https://catalogs.buffalo.edu/preview_program.php?poid=5908&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Japanese Language and Linguistics Concentration, BA",Linguistics,Major,Five Language Specialization courses (15 credits minimum),required,JPN 301,Third-Year Japanese,"Further develops four-skills proficiency, and reinforces and expands grammar and communication skills. Not open to native speakers.",4,https://catalogs.buffalo.edu/preview_program.php?poid=5908&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Japanese Language and Linguistics Concentration, BA",Linguistics,Major,Five Language Specialization courses (15 credits minimum),required,JPN 302,Third-Year Japanese,"Further develops four-skills proficiency, and reinforces and expands grammar and communication skills. Not open to native speakers.",4,https://catalogs.buffalo.edu/preview_program.php?poid=5908&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Japanese Language and Linguistics Concentration, BA",Linguistics,Major,Five Language Specialization courses (15 credits minimum),required,JPN 321,Food Culture in Japan,"Food is an integral part of each and every culture. Food culture is the embodiment of its geography, history, religion, education, economy, lifestyle, people and society. This course explores such various aspects of Japan through close examination of its food culture. This course is offered in Japanese, aiming to improve the four language skills (i.e., listening, speaking, reading, and writing) through learning the content. The course welcomes students who have completed JPN 202 or have an equivalent proficiency.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5908&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Japanese Language and Linguistics Concentration, BA",Linguistics,Major,Five Language Specialization courses (15 credits minimum),required,JPN 401,Fourth-Year Japanese,A sequel to JPN 302 . Continues development of four-skills proficiency; further reinforces and expands communication skills through discussion and readings on Japanese culture and society.,3,https://catalogs.buffalo.edu/preview_program.php?poid=5908&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Japanese Language and Linguistics Concentration, BA",Linguistics,Major,Five Language Specialization courses (15 credits minimum),required,JPN 402,Fourth-Year Japanese,A sequel to JPN 401 . Continues development of four-skills proficiency; further reinforces and expands communication skills through discussion and readings on Japanese culture and society.,3,https://catalogs.buffalo.edu/preview_program.php?poid=5908&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Japanese Language and Linguistics Concentration, BA",Linguistics,Major,Five Language Specialization courses (15 credits minimum),required,JPN 451,Teaching Japanese As a Foreign Language,"Introduces curricula, instructional materials, methods, classroom techniques, and evaluation strategies associated with the teaching of Japanese as a foreign language. Students acquire practical experience by participating in teaching demonstrations and class observation.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5908&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Japanese Language and Linguistics Concentration, BA",Linguistics,Major,Five Language Specialization courses (15 credits minimum),required,JPN 496,Internship/Practicum,Tutoring and/or other hands-on experience in the target language.,3,https://catalogs.buffalo.edu/preview_program.php?poid=5908&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Japanese Language and Linguistics Concentration, BA",Linguistics,Major,Five Language Specialization courses (15 credits minimum),required,JPN 499,Independent Study,Designed for advanced students of Japanese.,1-8,https://catalogs.buffalo.edu/preview_program.php?poid=5908&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Korean Language and Linguistics Concentration, BA",Linguistics,Major,Korean Language and Linguistics Core (15-33 credits)*,required,KOR 101,First-Year Korean,"First-year (elementary) Korean aims to help students acquire elementary proficiency in Korean. Not open to students who have previous exposure to the Korean language. Places special focus on mastering pronunciation, writing system, basic vocabulary, and basic grammar used in carrying out simple real-life tasks. Students can expect a chance to understand cultural difference and identity as well.",5,https://catalogs.buffalo.edu/preview_program.php?poid=5907&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Korean Language and Linguistics Concentration, BA",Linguistics,Major,Korean Language and Linguistics Core (15-33 credits)*,required,KOR 102,First-Year Korean,"First-year (elementary) Korean aims to help students acquire elementary proficiency in Korean. Not open to students who have previous exposure to the Korean language. Places special focus on mastering pronunciation, writing system, basic vocabulary, and basic grammar used in carrying out simple real-life tasks. Students can expect a chance to understand cultural difference and identity as well.",5,https://catalogs.buffalo.edu/preview_program.php?poid=5907&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Korean Language and Linguistics Concentration, BA",Linguistics,Major,Korean Language and Linguistics Core (15-33 credits)*,required,KOR 111,First-Year Korean 1st Semester,"KOR 111 is the first half of the elementary Korean language course. The course is designed for students who have NO home language background or previous knowledge of the Korean language. The course will begin by introducing the writing and sound system of the Korean language. The remainder of the course will focus on four skills (listening, reading, speaking, and writing) as well as Korean culture.",6,https://catalogs.buffalo.edu/preview_program.php?poid=5907&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Korean Language and Linguistics Concentration, BA",Linguistics,Major,Korean Language and Linguistics Core (15-33 credits)*,required,KOR 112,First-Year Korean 2nd Semester,"KOR 112 is the second half of the beginner-level Korean series, and is designed for those who have taken KOR 111 or equivalent knowledge in Korean. Students in KOR 112 MUST have fundamental skills in the beginner-level Korean. This course aims to train students to perform appropriate spoken and written communications in essential and practical daily life situations. This course will help students continue developing accuracy and fluency in listening, reading, speaking, and writing skills for daily life. Students will learn to express situations, give instructions and explanations, communicate opinions, and narrate and comprehend stories. Moreover, students will be exposed to everyday life contexts, such as shopping, meeting friends, working, etc. as part of living in modern Korean society. This course will also introduce the Korean culture essential for a better understanding of the Korean language.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5907&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Korean Language and Linguistics Concentration, BA",Linguistics,Major,Korean Language and Linguistics Core (15-33 credits)*,required,KOR 201,Second-Year Korean,Equips students with intermediate communicative skills in Korean. Expects students to initiate and be engaged in spontaneous dialogues with little difficulty. Students should be able to understand simple Korean text and compose short essays in Korean. Emphasizes expansion of knowledge of grammar and vocabulary.,4,https://catalogs.buffalo.edu/preview_program.php?poid=5907&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Korean Language and Linguistics Concentration, BA",Linguistics,Major,Korean Language and Linguistics Core (15-33 credits)*,required,KOR 202,Second-Year Korean (second year) or demonstrated proficiency,Equips students with intermediate communicative skills in Korean. Expects students to initiate and be engaged in spontaneous dialogues with little difficulty. Students should be able to understand simple Korean text and compose short essays in Korean. Emphasizes expansion of knowledge of grammar and vocabulary.,4,https://catalogs.buffalo.edu/preview_program.php?poid=5907&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Korean Language and Linguistics Concentration, BA",Linguistics,Major,Korean Language and Linguistics Core (15-33 credits)*,required,KOR 411,Introduction to Korean Linguistics,"Lays the groundwork for an understanding of how the Korean language operates. No prior knowledge of Korean is necessary, but does require a familiarity with basic linguistic theory. Students are introduced to major phonological, morphological, syntactic, semantic, and pragmatic characteristics of Korean in light of linguistic/cognitive universals and cross-linguistic variations.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5907&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Korean Language and Linguistics Concentration, BA",Linguistics,Major,Korean Language and Linguistics Core (15-33 credits)*,required,KOR 494,Senior Capstone Course (3 credits minimum),Course for senior-level majors intended to provide a learning experience that integrates knowledge from lower-level courses. Topics may vary.,1-3,https://catalogs.buffalo.edu/preview_program.php?poid=5907&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Korean Language and Linguistics Concentration, BA",Linguistics,Major,Korean Language and Linguistics Core (15-33 credits)*,required,LIN 205,Introduction to Linguistic Analysis,"Introduces the structure of language (phonetics, phonology, morphology, semantics, and syntax), looking at a broad variety of languages; approaches to linguistic analysis and theory.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5907&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Korean Language and Linguistics Concentration, BA",Linguistics,Major,Korean Language and Linguistics Core (15-33 credits)*,required,LIN 301,Structure of English: The Sound System,"Sound structure of English, including the articulation of sounds, phonological patterns and alternations, and dialects. This course is the same as ENG 389 and course repeat rules will apply. Students should consult with their major department regarding any restrictions on their degree requirements.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5907&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Korean Language and Linguistics Concentration, BA",Linguistics,Major,Korean Language and Linguistics Core (15-33 credits)*,required,LIN 302,Structure of English: Grammar and Lexicon,"Syntax and morphology of English, including lexical and grammatical categories, basic clause structure, and complex sentences. This course is the same as ENG 390 and course repeat rules will apply. Students should consult with their major department regarding any restrictions on their degree requirements.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5907&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Korean Language and Linguistics Concentration, BA",Linguistics,Major,Two Linguistics Courses (6 credits),,,,,,https://catalogs.buffalo.edu/preview_program.php?poid=5907&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Korean Language and Linguistics Concentration, BA",Linguistics,Major,Five Language Specialization courses (15 credits minimum),required,KOR 301,Third-Year Korean,"Helps students to achieve advanced proficiency in Korean and become familiar with Korean culture. Expects students to engage in conversations on various concrete and abstract topics, and to improve their skills for understanding authentic Korean texts and composing essays in Korean. Students also expand their vocabulary, including basic Chinese characters.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5907&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Korean Language and Linguistics Concentration, BA",Linguistics,Major,Five Language Specialization courses (15 credits minimum),required,KOR 302,Third-Year Korean,"Helps students to achieve advanced proficiency in Korean and become familiar with Korean culture. Expects students to engage in conversations on various concrete and abstract topics, and to improve their skills for understanding authentic Korean texts and composing essays in Korean. Students also expand their vocabulary, including basic Chinese characters.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5907&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Korean Language and Linguistics Concentration, BA",Linguistics,Major,Five Language Specialization courses (15 credits minimum),required,KOR 421,Korean Language and Culture,"Introduces Korean culture and society, including readings and discussions of Korean history, politics, economy, art, literature, and language. Taught in English. This course is the same as AS 423 , and course repeat rules will apply. Students should consult with their major department regarding any restrictions on their degree requirements.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5907&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Korean Language and Linguistics Concentration, BA",Linguistics,Major,Five Language Specialization courses (15 credits minimum),required,KOR 494,Senior Capstone Course,Course for senior-level majors intended to provide a learning experience that integrates knowledge from lower-level courses. Topics may vary.,1-3,https://catalogs.buffalo.edu/preview_program.php?poid=5907&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Korean Language and Linguistics Concentration, BA",Linguistics,Major,Five Language Specialization courses (15 credits minimum),required,KOR 496,Internship/Practicum,Tutoring and/or other hands-on experience in the target language.,1-8,https://catalogs.buffalo.edu/preview_program.php?poid=5907&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,"Linguistics BA - Korean Language and Linguistics Concentration, BA",Linguistics,Major,Five Language Specialization courses (15 credits minimum),required,KOR 499,Independent Study (3 credit minimum),For advanced students of Korean.,1-8,https://catalogs.buffalo.edu/preview_program.php?poid=5907&catoid=17,BA,,,Undergraduate,17
CATALOG,University at Buffalo,Linguistics BA/English for Speakers of Other Languages (ESOL) Education EdM,Linguistics,Major,Linguistics Core (9 credits),required,LIN 205,Introduction to Linguistic Analysis,"Introduces the structure of language (phonetics, phonology, morphology, semantics, and syntax), looking at a broad variety of languages; approaches to linguistic analysis and theory.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5906&catoid=17,,,,Undergraduate,17
CATALOG,University at Buffalo,Linguistics BA/English for Speakers of Other Languages (ESOL) Education EdM,Linguistics,Major,Linguistics Core (9 credits),required,LIN 301,Structure of English: The Sound System,"Sound structure of English, including the articulation of sounds, phonological patterns and alternations, and dialects. This course is the same as ENG 389 and course repeat rules will apply. Students should consult with their major department regarding any restrictions on their degree requirements.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5906&catoid=17,,,,Undergraduate,17
CATALOG,University at Buffalo,Linguistics BA/English for Speakers of Other Languages (ESOL) Education EdM,Linguistics,Major,Linguistics Core (9 credits),required,LIN 302,Structure of English: Grammar and Lexicon,"Syntax and morphology of English, including lexical and grammatical categories, basic clause structure, and complex sentences. This course is the same as ENG 390 and course repeat rules will apply. Students should consult with their major department regarding any restrictions on their degree requirements.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5906&catoid=17,,,,Undergraduate,17
CATALOG,University at Buffalo,Linguistics BA/English for Speakers of Other Languages (ESOL) Education EdM,Linguistics,Major,One Culture and Meaning Course (3 credits),required,LIN 315,Language in Its Social Setting,Analyzes the social basis of conversational interaction on two levels: the linguistic structures of dialogue and the cultural models underlying interaction.,3,https://catalogs.buffalo.edu/preview_program.php?poid=5906&catoid=17,,,,Undergraduate,17
CATALOG,University at Buffalo,Linguistics BA/English for Speakers of Other Languages (ESOL) Education EdM,Linguistics,Major,One Culture and Meaning Course (3 credits),required,LIN 333,Introduction to Linguistic Meaning,"This course aims to provide undergraduate students with basic understanding of the principles, concepts and tools involved in the construction of semantic analyses of natural language. It investigates the empirical linguistic issues of predicates, modifiers, reference, quantifiers, intensionality, tense, aspect, modality, propositional attitudes, presuppositions, implicatures, topic, focus, and indexicals.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5906&catoid=17,,,,Undergraduate,17
CATALOG,University at Buffalo,Linguistics BA/English for Speakers of Other Languages (ESOL) Education EdM,Linguistics,Major,One Culture and Meaning Course (3 credits),required,LIN 356,An Introduction to Contemporary Theories of Metaphor,General overview of the analysis of metaphors and analogy from a linguistic and cognitive perspective.,3,https://catalogs.buffalo.edu/preview_program.php?poid=5906&catoid=17,,,,Undergraduate,17
CATALOG,University at Buffalo,Linguistics BA/English for Speakers of Other Languages (ESOL) Education EdM,Linguistics,Major,One Culture and Meaning Course (3 credits),required,LIN 405,Bilingualism and Language Contact,"Linguistic, psychological, educational, and sociocultural characteristics of bilingualism, multilingualism, and language contact.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5906&catoid=17,,,,Undergraduate,17
CATALOG,University at Buffalo,Linguistics BA/English for Speakers of Other Languages (ESOL) Education EdM,Linguistics,Major,One Culture and Meaning Course (3 credits),required,LIN 417,Psycholinguistics,"Psycholinguistic processes involved in producing and comprehending language, including speech sounds, meaning, lexicon, syntax, discourse, and literacy. This course is dual-listed with LIN 517.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5906&catoid=17,,,,Undergraduate,17
CATALOG,University at Buffalo,Linguistics BA/English for Speakers of Other Languages (ESOL) Education EdM,Linguistics,Major,One Culture and Meaning Course (3 credits),required,LIN 421,Linguistic Anthropology,"Relationship between language and culture cross-culturally from the point of view of linguistic anthropology. Relies on primary readings, looking both at descriptive studies of particular languages and cultures, and theoretical issues, specifically the Linguistic Relativity Hypothesis.",3,https://catalogs.buffalo.edu/preview_program.php?poid=5906&catoid=17,,,,Undergraduate,17
CATALOG,University at Buffalo,Linguistics BA/English for Speakers of Other Languages (ESOL) Education EdM,Linguistics,Major,One Culture and Meaning Course (3 credits),required,LIN 438,Semantics,Introduces basic concepts and methods in the analysis of natural language meaning. This course is dual-listed with LIN 538.,3,https://catalogs.buffalo.edu/preview_program.php?poid=5906&catoid=17,,,,Undergraduate,17
